Python,11-13K,1、统本及以上学历，计算机或相关专业毕业，1年以上开发经验2、熟悉python编程、设计模式和组件技术3、熟悉redis、hadoop、流式计算等技术优先4、具备独立开发功能模块的能力5、逻辑思维清晰，能够独立承受工作压力,"中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞市 东莞市 华为南方基地B区
python,9-14K,"1.统招本科以上学历，1年以上Python开发经验； 2.对Linux开发环境比较熟悉，能够熟练使用Shell，3.对Mysql数据库有一定的了解；学历要求硬性条件，全日制统招本科，学位网可查。本公司常年招聘初中高级：前端开发，JAVA开发，C++， 运维，python,数据库BI，BA，PM，大数据开发，软件测试等 欢迎大家砸简历",软通动力信息技术（集团）有限公司： 软通动力信息技术（集团）有限公司（以下简称：软通动力）是中国领先的创新型软件及信息技术服务商，数字经济使能者。公司2001年成立于北京，立足中国，服务全球市场。经过17年发展，目前公司在全球36个城市设有90余个分支机构25个全球交付中心，员工总数50000+,东莞市 东莞市 光大We谷
Python助教,6-11K,职位要求：1.有一年及以上的社会工作经验；2.热爱教育事业，有创新思维；3.有爱心、亲和力、责任心强；4.有乐高及机器人教学经验者优先;5.因本公司即将入驻外国语学校，同时需求英语达6级口语能力较强者。招聘标准：满足以下4个条件之一即可。1.有少儿编程1年及以上教学经验2.师范专业毕业，有教师资格证3.大学专科以上，理工科相关专业，有编程学习经历者4.英语达CET6级以上，口语流畅者由于少儿教育行业的特殊性，该岗位月休6天，周一二大小休，周末上班，平时9.50上班，6点下班，有课情况晚班。公司福利待遇好，包含每日餐补，转正买社保，定期举行团建活动，每月组织员工生日会，节假日福利等。每周举行学习能力提升会，给您一个学习成长的平台，公司计划明天新办多家校区，晋升发展平台广。上班地点：1.威尼斯广场君尚百货7楼709室2.南城西平文鼎大厦3.松山湖……,目前招聘的上班地址是：1.东城莞城交界君尚百货7楼709室编程猫2.南城西平文鼎大厦3.石碣镇编程猫（Codemao）是中国知名青少年编程教育品牌，本着“无趣味，不编程”的教育理念，为全球青少年研发了图形化编程平台及系列编程课。通过学习，孩子们可以创作出充满奇思妙想,东莞编程猫东莞体验中心东纵路威尼斯广场君尚百货7楼
Python讲师,3-4K,懂Python教学，懂c＋＋语言  。懂scratch图形化编程,少儿编程。,东莞东莞市创辉写字楼2楼268室
少儿编程培训老师（python）,7-9K,岗位职责：1、负责少儿编程（python）教学工作，能够使用通俗易懂亲和有趣的语言进行教学。2、备课授课，进行教案的编写，针对学生情况，进行个性化的课程讲授，为学生提供高质量教学服务；3、在授课期间定时组织阶段性检测，并撰写学生培养方案和课堂反馈，以检验学生每阶段的学习成果；4、关爱小朋友的身心健康成长，帮助学生树立健康积极的学习心态和良好的生活习惯。任职资格：1、大专及以上学历，计算机专业或师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。,南京海豚教育常州分公司，20年的大品牌机构,东莞市 东莞市 泰和大厦 4楼
Python课程研发,4-8K,课程研发--python方向岗位职责：1、python青少年编程课程研发2、设计修改教案大纲3、课程的脚本撰写与录制4、根据教学反馈意见优化迭代课程5、辅助创客课程|scratch图形化的编程研发 岗位要求：1、本科以上学历，有课程研发工作经验，熟悉少儿编程教育体系经验者优先2、热爱编程教育|创客教育，喜爱小朋友，富有创造力3、熟悉编程语言java\python\C\scratch等4、有主动性和耐心，自我驱动能力强，有责任心。,,东莞东莞市洛菲斯教育城
Python初级工程师,3-5K,"岗位职责：1、负责产品后端开发、优化2、负责开发web前端API  任职要求：1、全日制本科(含)以上学历，计算机或相关专业2、熟练使用python，熟悉HTTP协议3、了解Flask或tornado后端开发框架4、了解RESTful API设计和开发5、了解MongoDB,Redis开发","先知大数据有限公司由大数据专家余旸博士（CEO，创始人）、传感器及人工智能算法专家梁帆博士（CTO，联合创始人 ）共同建立.研发团队组由余旸博士和梁帆博士联合北京航天航空大学、清华大学，中国科学院，中国科学技术大学，CMU, UIUC, CASE 等国内内顶尖院校的人工智能专家和智能制造专家组成",东莞伟丰路
手游Python服务端开发工程师,15-20K,岗位职责：1.负责服务器端维护与开发； 2.对服务器框架的优化与扩展；3.玩法需求开发和迭代。任职要求：1.1年以上手游服务端开发经历 ；2.熟练掌握Python；3.熟练掌握常用数据结构与算法优先；4.有线上游戏维护经验者优先；5.善于沟通，有团队合作精神，对待工作有责任心；6.良好的的代码风格和编程习惯，热爱游戏，能承受压力。,网易 (NASDAQ: NTES)是中国领先的互联网技术公司，在开发互联网应用、服务及其它技术方面，始终保持国内业界的领先地位。网易对中国互联网的发展具有强烈的使命感，网易利用最先进的互联网技术，加强人与人之间信息的交流和共享，实现“网聚人的力量”。,广州天河区侨鑫国际
后端开发工程师（python）,15-30K·16薪,双休+三餐+季度奖+13薪+年终奖+14天春节假,"工作职责：1. 参与酷狗音乐产品组件的设计, 开发， 维护；2. 根据产品需求完成模块设计、编码、测试工作；3. 负责代码的重构和升级，保证代码的长期稳定性；4. 协作完成大型业务系统，数据分析系统等，接口设计开发、存储、测试等工作。岗位要求：1、本科以上学历，具有 3 年以上后台开发经验，至少 2年以上python 语言开发经验；2、 熟悉IO、多线程、RPC等基础框架；3、对高并发、高负载、高可用的架构有一定了解，具有分布式架构的研发能力优先；4、熟练使用Linux平台、Shell编程、MySQL、Redis、MQ优先； 5、思路清晰，优秀的分析和解决问题的能力, 具备良好的沟通能力，团队合作意识",广州市 天河区 羊城创意产业园 1-18
Python高级后台开发工程师,16-25K,"Python, 熟练掌握Flask, Django 框架之一，熟悉Mongodb, redis, kafka 熟悉：Dockerm nginx, 熟练掌握： sql, nosql爬虫：Scrapy, 前端： javascript, vue, react 有良好的，数据结构与算法基础加分项：熟悉Golang掌握Java spring 或者 spring boot 框架有一定的数据挖掘或者机器学习的理论背景和使用经验有大数据开发经验也加分重点本科优先统招本科以上",太平洋网络，2007年于香港上市。旗下有5个垂直门户网站：PConline、PCauto、PClady、PCbaby、PChouse。我有5条理由邀请你来：1、福利好！年初，过年过节红包发不停，动动手指还能领取节日费。年中，老板主动要加薪，不用等你来要求。年底，还有奖金。此外，社保、公,广州黄埔区广州太平洋电脑信息咨询有限公司
python服务端开发,15-30K·16薪,职位描述1. 负责网易手游官方渠道发行SDK的服务端开发以及维护，为全网易手游的官方渠道发行提供基本的用户登录以及支付支持，以及一系列的公共扩展服务支持，如：好友社交、实名认证等2. 为SDK服务器设计高效、可靠的服务架构，以满足全网易手游全天候海量高并发请求3. 海量用户行为数据分析、处理、挖掘4. 协助游戏接入SDK，提供技术支持，针对游戏需求提供深度定制服务岗位要求1. 至少精通一门服务端常用开发语言（如：Java、Python等），熟悉python为佳 2. 1年及以上服务端开发经验为佳3. 能熟练地在Linux/Unix上进行维护和开发工作，熟悉Bash等脚本语言为佳4. 熟悉JSON/XML、HTTP、TCP/IP协议，熟悉面向对象开发，内存管理机制、网络和多线程开发5. 熟悉Mysql/Redis/Mongodb/Kafka/ElasticSearch为佳6. 善于沟通，具备良好合作态度及团队精神，富有工作激情、创造力和责任感,网易（NASDAQ：NTES）是一家中国领先的互联网技术公司，在开发互联网应用、服务及其它技术方面，网易始终保持国内业界的领先地位。网易对中国互联网的发展具有强烈的使命感，网易利用最先进的互联网技术，加强人与人之间信息的交流和共享，实现“网聚人的力量”。,广州市 天河区 珠江城
Java/python自动化工具开发工程师,24-40K,从事自动化框架的搭建，自动化脚本的开发，测试工具的开发,消费者BG/软件部,东莞市 东莞市 松山湖风景区
openstack-python工程师,12-24K·13薪,1、电脑补助；2、项目奖金；3、年底双薪起,职责描述：1.具备3年及以上的系统运维或实施工作经验，具有云桌面或PaaS组件等相关产品运维或实施工作经验者优先；任职要求：1、熟悉windows/linux/unix等操作系统，熟悉虚拟化服务器集群和存储的调试，根据要求更新、配置虚拟化桌面模版和策略，并进行性能优化；2、 熟练掌握Python/shell编程、具备独立开发平台能力者优先；3、有openstack实施或运维经验者；4、熟悉网络安全及服务器的端口管理、熟悉TCP/IP协议，具备网络编程能力5、熟悉系统监控、巡检流程；6、具备良好的团队合作精神和较好的沟通协调能力，能承受较大工作压力,广州天河区银汇大厦21楼
计算机老师（python）,10-15K,主要是教小学初中生学习python编程。要求是计算机专业毕业的本科生。有开发经验为佳。底薪6k，加课时费。课时费满班状态下大大超过底薪。优秀应届毕业生也可。,东莞市仙童少儿教育科技有限公司是一家专注于从事少儿编程培训的机构，由淘宝网创业元老联合创立。现在深圳、苏州、东莞拥有连锁店超过十家。,东莞东莞市华南摩尔四楼4038
C++教研/Python教研/少儿编程讲师,6-9K,1.计算机相关的专业，对操作系统和编程语言有一定的理解。2.至少精通Java，c++，Python语言中一门，并熟悉掌握前端的JavaScript语言。3.热爱教育行业,2015年源思维少儿教育编程教育是一家专注6–18岁青少儿编程教育的品牌。长达多年研发针对中国儿童的编程教育体系。为中国儿童搭建起拥抱国际和迎接未来世界的能力桥梁。作为全国连锁，学习中心已遍及武汉、广州、深圳、东莞等多个城市。,东莞联景商业大厦9楼
Python/GO后端开发-字节跳动,18-22K,岗位职责：负责后端产品的业务开发和测试工作；参与产品讨论和开发实现。职位要求计算机相关专业，三年以上的工作经验；良好的编码习惯和风格；至少熟悉Python、Go中的一种或脚本语言，熟悉Redis、Git、Mysql操作和Linux常用命令，能在实际工作中完成工具的开发任务；沟通表达能力强，具备快速的产品及业务学习能力，敏捷而周到的逻辑思维能力，责任心强；学习能力强、有上进心、抗压，可接受加班；,北京联和利泰科技股份有限公司（前联想利泰）成立于2004年6月2日，是联想创投集团的成员企业，总部位于北京市海淀区联想研究院，在武汉、天津、上海、深圳和成都等地都设有分支机构。其前身是成立于1996年的联想集团研发部软件开发团队。      联和利泰成立十余年来，始终专注于全方位的IT技术服务及,广州市 天河区 氪空间天盈广场社区 猎德地铁站上面
python讲师,25-45K,"岗位职责：1、 制作课程案例，编写教学文档；2、 负责攻关技术难点，学习最新的技术，整理文档并分享；任职要求：1、 熟练掌握Python语言，4年以上Web开发经验；年龄28岁以上；2、 精通Python程序设计、熟悉Flask、Django或Tornado等框架；3、 熟悉Linux操作环境，熟练使用Mysql、Nginx、MongoDB、Redis等数据库，以及数据库优化；5、 熟悉HTTP协议及原理，Socket通信；6、 熟练使用git、svn等源代码版本控制软件；7、 熟悉golang, lua等语言优先，有爬虫相关项目经验优先；8、 熟悉前端开发HTML+CSS, Javascript, Jquery, Ajax,熟悉react为加分项；9、具备团队合作精神，积极的工作态度和较强的责任心，良好的沟通和学习能力;【丰厚的福利待遇】1、【工作时间】 五天8小时工作制，周末双休；2、【五险一金】 入职缴纳社保、住房公积金、意外险；3、【生活补贴】 提供餐补、交通补；4、【假期福利】 享受国家规定的节假日及带薪假期（年假、婚假、产假等）；5、【节日福利】 节日礼品、员工生日礼物、父母节大礼包（关怀员工家人）；6、【温馨福利】 年度体检、集体旅游；7、【团队活动】 每月生日会、部门聚餐、轰趴等团建项目；8、【员工奖励】 设有优秀员工奖、优秀团队奖等各种奖励机制；",传智播客成立于2006年，旗下有黑马程序员、博学谷和酷丁鱼传智汇等几大子品牌，目前开设的课程有JavaEE、Android、PHP、UI设计、iOS、前端与移动开发、C/C++、网络营销、Python、大数据、少儿美术等学科，在北京、上海、广州、深圳、成都、武汉、重庆、郑州、西安、哈尔滨、长沙、济南,广州市 天河区 津安创意园 主楼
Python,13-25K,Web后台软件工程师（后台软件工程师）岗位职责1、负责业务系统架构设计2、负责业务PC端、移动端、云端服务API的设计、开发及文档撰写工作3、服务器高并发性能的优化以及维护工作任职要求1、本科计算机相关专业，3年开发经验以上2、熟练Python编程，熟练使用Django、Flask、Tornado、Sanic等web框架之一3、熟悉网络通信技术，包括但不仅限于 TCP/IP、HTTP 、websocket的原理，熟练socket编程4、有大并发网站后台经验优先,广州视源（简称CVTE）成立于2005年12月，A股上市公司。CVTE的产品技术广泛应用在生活、教育、企业、医疗等多个领域：每年全球在售电视机约有三分之一在使用CVTE提供的核心部件，中国学校每七间教室至少一间在用希沃（seewo）上课，企业会议室在用MAXHUB开会，医院病房在用希科（XICO,广州黄埔区CVTE第二产业园
游戏行业Python+提供午餐+珠村,12-18K,岗位职责：1、负责数据产品平台爬虫系统的设计、研发与维护；2、设计爬虫策略与算法，提升抓取效果；3、持续优化系统，提高系统的稳定性及性能；4、负责公司后台性能优化，与产品协作提升产品数据；职位要求：1.专科及以上学历，计算机、信息技术等相关专业优先2.拥有3年以上Python经验，有爬虫系统开发经验优先；3.掌握数据库(MySQL，PostgreSQL，Mongo等)；4.能够解决网络异常等各种常见爬虫问题；5.善于思考，能提出高质量的问题，系统性地分析并从根源上解决问题；6.沟通能力良好，善于团队合作。,天蓝公司市场中心不仅有良好的运营平台，还和全国领先的多家研发公司保持深度的业务合作，现已给数百家游戏公会提供了优质的游戏产品。我们坚持为合作伙伴提供良好的环境和贴近用户的需求的理念，致力合作双赢。此外，还提供多岗位长期招聘，欢迎加入了解！,广州市 天河区 羽泰广场 203
Python程序员,12-17K,岗位职责:1.负责主流三维软件的python工具开发2.优化现有的流程工具3.根据项目需求开发相应的工具任职要求:1.熟悉Pyside或PyQt架构进行GUI开发2.掌握Python并发（进程，线程，协程）编程3.熟悉使用linux操作系统（常用命令，linux下生产环境部署）4.熟练使用git代码管理工具加分项：    - 具备一定的三维数学/图形学知识（如空间坐标系统，变换矩阵运算，基础线性代数等）    - 有其它语言开发经验者、熟悉数据结构和算法者加分,广东咏声动漫股份有限公司是目前国产动漫行业综合实力最强的优质潜力股之一。自2003年投身动漫行业以来，咏声动漫秉承“缤纷动漫，精彩生活”的企业理念，致力于打造国内领先的3D创制作平台，为中国的家庭呈现了以“猪猪侠”为代表的一系列优秀国产动漫形象，同时实,广州市 海珠区 草芳围动漫Fun围动漫文化科技创意园
